series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,runtime_sec,window,normalize,vus_window,vus_thresholds,score_file,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1,ablation,ablation_value
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,rolling_zscore,0.32119495794177055,120,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.470713685826176,0.0503988154322568,0.5349854885083336,0.06197226779913369,0.47824654049845317,0.0754220301681503,0.10233918128654972,0.056074766355140186,window_size,120
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,knn,0.6702426658011973,120,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.6151587885410479,0.14905130725265636,0.7051523935962882,0.21626198627725635,0.6828671829784262,0.2514741651768739,0.32704995287464655,0.1806853582554517,window_size,120
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,lof,0.7241576253436506,120,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.6835259322892067,0.09019081278440602,0.7444516929803919,0.13135526386909138,0.7415809497547052,0.16166635581772665,0.1758014477766287,0.0,window_size,120
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,0.9749271250329912,120,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.5828948292309372,0.12605634565906565,0.6633856058675893,0.1752701632935081,0.6314879126928422,0.20843607234696582,0.2679355783308931,0.18847352024922118,window_size,120
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,8.058963250368834,120,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.4896408119985145,0.0663316981728206,0.5448136662635328,0.08671177475732213,0.513507764636236,0.11818361565273128,0.1563893991078457,0.07320872274143302,window_size,120
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,matrix_profile,0.531853083986789,120,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.8892508690541038,0.26910239776268974,0.9233505633902106,0.37897704961963463,0.9051483144686342,0.4060057792468753,0.4595007641365257,0.3442367601246106,window_size,120
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,rolling_zscore,0.3617799999192357,128,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.4705921800764581,0.05054464256173426,0.5354355236761467,0.062301251767376865,0.47893986826146706,0.07595705509034037,0.10206874345971181,0.0514018691588785,window_size,128
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,knn,0.6623038752004504,128,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.6199968019028403,0.14578842057995284,0.7096248193143494,0.2140045818309995,0.688114974810026,0.2519595801652575,0.3289817232375979,0.1573208722741433,window_size,128
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,lof,0.6843145838938653,128,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.690495644718285,0.12856540496469362,0.7462492750197703,0.1617715070117913,0.7430547189527456,0.2503917383820273,0.17145362859022142,0.09501557632398754,window_size,128
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,0.6384060420095921,128,True,100,250,processed_S01R01_col_3__crop_99999_111999_scores.csv,0.5953357288891303,0.14640980619707633,0.6819266924550852,0.20983022586662342,0.6458868317452219,0.22380951516939368,0.32543769309989706,0.16510903426791276,window_size,128
