series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,config_id,n_neighbors,window,normalize,vus_window,vus_thresholds,runtime_sec,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1,n_estimators,max_samples,method
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,knn,k=3,3.0,128,True,100,250,0.8449839577078819,0.6236482828193064,0.15230738740474947,0.712912354543309,0.22090344182911226,0.6923904537935922,0.26516254661826555,0.3314235345967387,0.19626168224299065,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,knn,k=5,5.0,128,True,100,250,0.709567042067647,0.6199968019028403,0.14578842057995284,0.7096248193143494,0.2140045818309995,0.688114974810026,0.2519595801652575,0.3289817232375979,0.1573208722741433,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,knn,k=10,10.0,128,True,100,250,0.6351707079447806,0.6148437101437827,0.14208010315264014,0.7022018600320791,0.2067917880983934,0.6787921314893597,0.2442103523881062,0.3173758865248227,0.14485981308411214,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,knn,k=20,20.0,128,True,100,250,0.7617570827715099,0.607169922636768,0.1360524902827634,0.691994579506102,0.1951867336207009,0.6690165260393361,0.2336956905707191,0.30016051364365975,0.13707165109034267,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,lof,k=10,10.0,128,True,100,250,0.7650203327648342,0.6976005768643179,0.1256473794349668,0.7358420017721058,0.1472819255919213,0.7497158328832485,0.24503750091621632,0.20425158886697348,0.09501557632398754,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,lof,k=20,20.0,128,True,100,250,0.6604861249215901,0.690495644718285,0.12856540496469362,0.7462492750197703,0.1617715070117913,0.7430547189527456,0.2503917383820273,0.17145362859022142,0.09501557632398754,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,lof,k=35,35.0,128,True,100,250,0.819008500315249,0.6895075533788747,0.12728151205110638,0.7448490170913681,0.15638072100871786,0.7381952549041082,0.2459902706332356,0.193843805647418,0.09501557632398754,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,lof,k=50,50.0,128,True,100,250,0.8445553747005761,0.6698326045731144,0.08804196945646908,0.7321915455190983,0.12213797860537896,0.7184953846157969,0.15138609619322427,0.19271445358401879,0.0,,,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,"n=100,max_samples=auto",,128,True,100,250,0.48532620817422867,0.5942944959266774,0.1484424935387973,0.6787616086745157,0.2084439801280147,0.6404466475027547,0.22507479707100297,0.31287128712871287,0.2803738317757009,100.0,auto,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,"n=100,max_samples=256",,128,True,100,250,0.4797231671400368,0.5942944959266774,0.1484424935387973,0.6787616086745157,0.2084439801280147,0.6404466475027547,0.22507479707100297,0.31287128712871287,0.2803738317757009,100.0,256,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,"n=100,max_samples=512",,128,True,100,250,0.3494921252131462,0.5845627219262748,0.12796343189131895,0.6653626784923438,0.17909425882842367,0.6415601367348163,0.2136079001248457,0.2701908957415565,0.21651090342679127,100.0,512,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,"n=200,max_samples=auto",,128,True,100,250,0.7835612082853913,0.5953357288891303,0.14640980619707633,0.6819266924550852,0.20983022586662342,0.6458868317452219,0.22380951516939368,0.32543769309989706,0.16510903426791276,200.0,auto,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,"n=200,max_samples=256",,128,True,100,250,0.6349409590475261,0.5953357288891303,0.14640980619707633,0.6819266924550852,0.20983022586662342,0.6458868317452219,0.22380951516939368,0.32543769309989706,0.16510903426791276,200.0,256,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,isolation_forest,"n=200,max_samples=512",,128,True,100,250,1.0973742916248739,0.5887825782148693,0.13559611323677354,0.6714241933443833,0.18789040904954168,0.6435982863095333,0.21616935375406535,0.2711111111111111,0.19158878504672897,200.0,512,
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,"n=100,max_samples=8",,128,True,100,250,3.0375558747909963,0.45826778056994144,0.06309916830113095,0.4957576671698446,0.0772593833668774,0.4903085126059474,0.10339350789906618,0.12187606983909618,0.08411214953271028,100.0,8,inne
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,"n=100,max_samples=16",,128,True,100,250,3.2003971664234996,0.4856119912735284,0.0686462660790614,0.5465866418836438,0.08959769449569342,0.5127499340686797,0.1166210205968021,0.1417676087931808,0.09034267912772585,100.0,16,inne
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,"n=100,max_samples=32",,128,True,100,250,3.7888741670176387,0.41855247430139675,0.06190707391487535,0.44931081900485875,0.07369411574663222,0.45229244328651796,0.12352589159954486,0.1148502624266749,0.06853582554517133,100.0,32,inne
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,"n=200,max_samples=8",,128,True,100,250,6.941223832778633,0.4701147283071095,0.06566119618472285,0.5202835829711625,0.08177866825203597,0.49740927703876137,0.11302041879447433,0.14980353634577603,0.09501557632398754,200.0,8,inne
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,"n=200,max_samples=16",,128,True,100,250,7.107892249710858,0.45788968649322337,0.0610143978713244,0.5064999635638786,0.07749026911907551,0.4981083637087651,0.11053471371801107,0.12414809357156015,0.09501557632398754,200.0,16,inne
Daphnet/processed_S01R01_col_3__crop_99999_111999,processed_S01R01_col_3__crop_99999_111999,Daphnet,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Daphnet/processed_S01R01_col_3.csv,12000,0.0535,3,214.0,454,0.3438739650120733,100.0,ik_density,"n=200,max_samples=32",,128,True,100,250,8.09960954124108,0.4122601632839795,0.06032142853967062,0.44778646961950735,0.07228979970788567,0.45540761292781795,0.1101027415120602,0.12537917087967643,0.07165109034267912,200.0,32,inne
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,knn,k=3,3.0,128,True,100,250,0.7370412088930607,0.510522361933991,0.1891042441214883,0.7483668190122874,0.4462667524712836,0.7172400263790485,0.6017009197586523,0.2968213058419244,0.22267920094007052,,,
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,knn,k=5,5.0,128,True,100,250,0.711682082619518,0.5485702333676191,0.21042271925134462,0.7701586486868999,0.46235460508605436,0.7409247550209677,0.6220464548980468,0.3074891529900019,0.22679200940070504,,,
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,knn,k=10,10.0,128,True,100,250,0.6141179157420993,0.5706698892395566,0.21919529360872517,0.7833958544135934,0.4726962865454699,0.756858490403548,0.6320944568653035,0.32801161103047893,0.2408930669800235,,,
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,knn,k=20,20.0,128,True,100,250,0.6282509169541299,0.585865759702807,0.2285624262093958,0.7914761953994879,0.48470953564857067,0.7668054394235234,0.6416834386109842,0.3394134477825465,0.26498237367802585,,,
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,lof,k=10,10.0,128,True,100,250,0.7786008748225868,0.9005605916656607,0.7701845074730155,0.9094101801566988,0.738064046913733,0.9009328635650011,0.8355051823244471,0.6997084548104956,0.6686251468860165,,,
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,lof,k=20,20.0,128,True,100,250,0.7468779156915843,0.9210888324635611,0.8180764763804645,0.9252332803383476,0.7702041111858828,0.9323040240289332,0.8801255250061365,0.777022433718559,0.754994124559342,,,
Dodgers/101-freeway-traffic__crop_19199_31199,101-freeway-traffic__crop_19199_31199,Dodgers,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Dodgers/101-freeway-traffic.csv,12000,0.14183333333333334,46,37.0,293,0.8433719733254564,3.0,lof,k=35,35.0,128,True,100,250,0.7051497916691005,0.9214976542739637,0.8160260941274424,0.9220835057745619,0.7644958131056103,0.9368640855757627,0.8852976032507953,0.7731958762886598,0.754406580493537,,,
