series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,runtime_sec,window,normalize,vus_window,vus_thresholds,score_file,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1
GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,GHL,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10.csv,20000,0.062,1,1240.0,1240,0.9974236650665509,0.0,isolation_forest,0.9368608328513801,128,True,100,250,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296_scores.csv,0.9209405736295482,0.3266452324325897,0.9261619455534219,0.34355085607998415,0.929308055650045,0.3635116135523514,0.5311629899336047,0.17419354838709677
GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,GHL,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10.csv,20000,0.062,1,1240.0,1240,0.9974236650665509,0.0,ik_density,10.442697125021368,128,True,100,250,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296_scores.csv,0.9152287812091616,0.3073475514824953,0.9200294015902185,0.3195615858659059,0.9245024019630546,0.33510286665248207,0.5284466226294481,0.12741935483870967
GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,GHL,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10.csv,20000,0.062,1,1240.0,1240,0.9974236650665509,0.0,matrix_profile,0.8625344168394804,128,True,100,250,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296_scores.csv,0.5539127734025724,0.07840544346448923,0.5681724872397318,0.09180623255707336,0.5869582308508243,0.11069826391701598,0.16155339805825242,0.1596774193548387
Genesis/processed_Genesis_AnomalyLabels_col_0,processed_Genesis_AnomalyLabels_col_0,Genesis,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Genesis/processed_Genesis_AnomalyLabels_col_0.csv,16220,0.0030826140567200987,3,16.666666666666668,26,0.6291097780464602,10.0,rolling_zscore,0.45974995801225305,128,True,100,250,processed_Genesis_AnomalyLabels_col_0_scores.csv,0.8712059369202226,0.014037931216988785,0.9084064078340041,0.018964553386121505,0.6060517136880045,0.02011770300901674,0.04875000000000001,0.0
Genesis/processed_Genesis_AnomalyLabels_col_0,processed_Genesis_AnomalyLabels_col_0,Genesis,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Genesis/processed_Genesis_AnomalyLabels_col_0.csv,16220,0.0030826140567200987,3,16.666666666666668,26,0.6291097780464602,10.0,knn,1.2397299162112176,128,True,100,250,processed_Genesis_AnomalyLabels_col_0_scores.csv,0.9809622758194186,0.15222972972972973,0.9788099390433954,0.28045267274125907,0.8263157148065409,0.31678581728511146,0.3146067415730337,0.0
Genesis/processed_Genesis_AnomalyLabels_col_0,processed_Genesis_AnomalyLabels_col_0,Genesis,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Genesis/processed_Genesis_AnomalyLabels_col_0.csv,16220,0.0030826140567200987,3,16.666666666666668,26,0.6291097780464602,10.0,lof,1.1202372079715133,128,True,100,250,processed_Genesis_AnomalyLabels_col_0_scores.csv,0.325560915275201,0.002520904192905962,0.4807957211184796,0.005297290023172128,0.3906932445621953,0.013627195844077816,0.00825695648583932,0.0
Genesis/processed_Genesis_AnomalyLabels_col_0,processed_Genesis_AnomalyLabels_col_0,Genesis,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Genesis/processed_Genesis_AnomalyLabels_col_0.csv,16220,0.0030826140567200987,3,16.666666666666668,26,0.6291097780464602,10.0,isolation_forest,0.675582833122462,128,True,100,250,processed_Genesis_AnomalyLabels_col_0_scores.csv,0.9933976499690785,0.20051418439716312,0.9947648311700189,0.42687264205608033,0.966166882256584,0.5516226164867101,0.3146067415730337,0.26
Genesis/processed_Genesis_AnomalyLabels_col_0,processed_Genesis_AnomalyLabels_col_0,Genesis,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Genesis/processed_Genesis_AnomalyLabels_col_0.csv,16220,0.0030826140567200987,3,16.666666666666668,26,0.6291097780464602,10.0,ik_density,9.061910999938846,128,True,100,250,processed_Genesis_AnomalyLabels_col_0_scores.csv,0.9936425479282622,0.20308608058608058,0.995254857112597,0.45931414913012414,0.9772590522466815,0.5789549865638719,0.3146067415730337,0.22
Genesis/processed_Genesis_AnomalyLabels_col_0,processed_Genesis_AnomalyLabels_col_0,Genesis,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Genesis/processed_Genesis_AnomalyLabels_col_0.csv,16220,0.0030826140567200987,3,16.666666666666668,26,0.6291097780464602,10.0,matrix_profile,0.9135198332369328,128,True,100,250,processed_Genesis_AnomalyLabels_col_0_scores.csv,0.010828695114409403,0.0020828222817153874,0.2792831029272597,0.01707524671604646,0.26672534623097227,0.05256549382925879,0.006146281499692686,0.0
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa__crop_63073_83073,KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa__crop_63073_83073,IOPS,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.csv,20000,0.00395,4,19.75,51,0.8181550025801112,0.9500000000000028,rolling_zscore,0.4436827078461647,128,True,100,250,KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa__crop_63073_83073_scores.csv,0.5283153265525408,0.0871516426749037,0.6985281384847898,0.029350894653398938,0.41894807562971276,0.03966300761348303,0.15384615384615385,0.12658227848101267
